feature_set,param_set,feature_count,evaluation_split_column,split,threshold_quantile,threshold_value,row_count,normal_count,pre_fault_count,roc_auc,average_precision,precision,recall,f1,false_positive_rate
no_time_context,bootstrap_true,189,split_substation_based,holdout,0.975,0.5351337768399136,256,191,65,0.5467579540877969,0.3236024099905338,0.45454545454545453,0.07692307692307693,0.13157894736842105,0.031413612565445025
no_time_context,bootstrap_true,189,split_substation_based,holdout,0.99,0.5479518388258527,256,191,65,0.5467579540877969,0.3236024099905338,0.2857142857142857,0.03076923076923077,0.05555555555555555,0.02617801047120419
no_drift_candidates,default_300_auto,190,split_time_based,train,0.95,0.5176191803899411,1770,1263,507,0.6163981378671677,0.4177778270778581,0.5428571428571428,0.14990138067061143,0.23493044822256567,0.050673000791765635
no_drift_candidates,default_300_auto,190,split_time_based,train,0.975,0.5293847658639621,1770,1263,507,0.6163981378671677,0.4177778270778581,0.6235294117647059,0.10453648915187377,0.17905405405405406,0.025336500395882817
no_drift_candidates,default_300_auto,190,split_time_based,train,0.99,0.5396760527432383,1770,1263,507,0.6163981378671677,0.4177778270778581,0.717391304347826,0.0650887573964497,0.11934900542495479,0.010292953285827395
no_drift_candidates,default_300_auto,190,split_time_based,validation,0.95,0.5176191803899411,362,243,119,0.6050420168067226,0.45960296428056785,0.0,0.0,0.0,0.0
no_drift_candidates,default_300_auto,190,split_time_based,validation,0.975,0.5293847658639621,362,243,119,0.6050420168067226,0.45960296428056785,0.0,0.0,0.0,0.0
no_drift_candidates,default_300_auto,190,split_time_based,validation,0.99,0.5396760527432383,362,243,119,0.6050420168067226,0.45960296428056785,0.0,0.0,0.0,0.0
no_drift_candidates,default_300_auto,190,split_time_based,holdout,0.95,0.5176191803899411,394,261,133,0.7083225304640912,0.6883744752871002,1.0,0.13533834586466165,0.23841059602649006,0.0
no_drift_candidates,default_300_auto,190,split_time_based,holdout,0.975,0.5293847658639621,394,261,133,0.7083225304640912,0.6883744752871002,1.0,0.10526315789473684,0.19047619047619047,0.0
no_drift_candidates,default_300_auto,190,split_time_based,holdout,0.99,0.5396760527432383,394,261,133,0.7083225304640912,0.6883744752871002,1.0,0.03007518796992481,0.058394160583941604,0.0
no_drift_candidates,default_300_auto,190,split_substation_based,train,0.95,0.5176191803899411,2021,1380,641,0.6515261480024418,0.4990632725677012,0.6691176470588235,0.1419656786271451,0.23423423423423423,0.03260869565217391
no_drift_candidates,default_300_auto,190,split_substation_based,train,0.975,0.5293847658639621,2021,1380,641,0.6515261480024418,0.4990632725677012,0.7647058823529411,0.10140405616224649,0.1790633608815427,0.014492753623188406
no_drift_candidates,default_300_auto,190,split_substation_based,train,0.99,0.5396760527432383,2021,1380,641,0.6515261480024418,0.4990632725677012,0.8333333333333334,0.054602184087363496,0.10248901903367497,0.005072463768115942
no_drift_candidates,default_300_auto,190,split_substation_based,validation,0.95,0.5176191803899411,249,196,53,0.5009626492106276,0.20457131492753988,0.0,0.0,0.0,0.061224489795918366
no_drift_candidates,default_300_auto,190,split_substation_based,validation,0.975,0.5293847658639621,249,196,53,0.5009626492106276,0.20457131492753988,0.0,0.0,0.0,0.025510204081632654
no_drift_candidates,default_300_auto,190,split_substation_based,validation,0.99,0.5396760527432383,249,196,53,0.5009626492106276,0.20457131492753988,0.0,0.0,0.0,0.00510204081632653
no_drift_candidates,default_300_auto,190,split_substation_based,holdout,0.95,0.5176191803899411,256,191,65,0.5428916633105114,0.3162083131891477,0.3,0.046153846153846156,0.08,0.03664921465968586
no_drift_candidates,default_300_auto,190,split_substation_based,holdout,0.975,0.5293847658639621,256,191,65,0.5428916633105114,0.3162083131891477,0.2222222222222222,0.03076923076923077,0.05405405405405406,0.03664921465968586
no_drift_candidates,default_300_auto,190,split_substation_based,holdout,0.99,0.5396760527432383,256,191,65,0.5428916633105114,0.3162083131891477,0.2857142857142857,0.03076923076923077,0.05555555555555555,0.02617801047120419
no_drift_candidates,trees_600,190,split_time_based,train,0.95,0.5171712443695005,1770,1263,507,0.6168588299046913,0.41177702585857157,0.5038759689922481,0.1282051282051282,0.20440251572327045,0.050673000791765635
no_drift_candidates,trees_600,190,split_time_based,train,0.975,0.528253312259933,1770,1263,507,0.6168588299046913,0.41177702585857157,0.6049382716049383,0.09664694280078895,0.16666666666666666,0.025336500395882817
no_drift_candidates,trees_600,190,split_time_based,train,0.99,0.5423790904546407,1770,1263,507,0.6168588299046913,0.41177702585857157,0.6060606060606061,0.03944773175542406,0.07407407407407407,0.010292953285827395
no_drift_candidates,trees_600,190,split_time_based,validation,0.95,0.5171712443695005,362,243,119,0.6243386243386244,0.484983021065171,0.0,0.0,0.0,0.0
no_drift_candidates,trees_600,190,split_time_based,validation,0.975,0.528253312259933,362,243,119,0.6243386243386244,0.484983021065171,0.0,0.0,0.0,0.0
no_drift_candidates,trees_600,190,split_time_based,validation,0.99,0.5423790904546407,362,243,119,0.6243386243386244,0.484983021065171,0.0,0.0,0.0,0.0
no_drift_candidates,trees_600,190,split_time_based,holdout,0.95,0.5171712443695005,394,261,133,0.7138535995160314,0.7038985013435911,1.0,0.14285714285714285,0.25,0.0
no_drift_candidates,trees_600,190,split_time_based,holdout,0.975,0.528253312259933,394,261,133,0.7138535995160314,0.7038985013435911,1.0,0.12781954887218044,0.22666666666666666,0.0
no_drift_candidates,trees_600,190,split_time_based,holdout,0.99,0.5423790904546407,394,261,133,0.7138535995160314,0.7038985013435911,1.0,0.09774436090225563,0.1780821917808219,0.0
no_drift_candidates,trees_600,190,split_substation_based,train,0.95,0.5171712443695005,2021,1380,641,0.6520857356033372,0.4954203368801653,0.6451612903225806,0.12480499219968799,0.20915032679738563,0.03188405797101449
no_drift_candidates,trees_600,190,split_substation_based,train,0.975,0.528253312259933,2021,1380,641,0.6520857356033372,0.4954203368801653,0.7325581395348837,0.09828393135725429,0.1733149931224209,0.016666666666666666
no_drift_candidates,trees_600,190,split_substation_based,train,0.99,0.5423790904546407,2021,1380,641,0.6520857356033372,0.4954203368801653,0.8,0.0499219968798752,0.09397944199706314,0.005797101449275362
no_drift_candidates,trees_600,190,split_substation_based,validation,0.95,0.5171712443695005,249,196,53,0.5215633423180592,0.21981498432698204,0.0,0.0,0.0,0.0663265306122449
no_drift_candidates,trees_600,190,split_substation_based,validation,0.975,0.528253312259933,249,196,53,0.5215633423180592,0.21981498432698204,0.0,0.0,0.0,0.015306122448979591
no_drift_candidates,trees_600,190,split_substation_based,validation,0.99,0.5423790904546407,249,196,53,0.5215633423180592,0.21981498432698204,0.0,0.0,0.0,0.0
no_drift_candidates,trees_600,190,split_substation_based,holdout,0.95,0.5171712443695005,256,191,65,0.5551349174385823,0.3341228395624789,0.36363636363636365,0.06153846153846154,0.10526315789473684,0.03664921465968586
no_drift_candidates,trees_600,190,split_substation_based,holdout,0.975,0.528253312259933,256,191,65,0.5551349174385823,0.3341228395624789,0.3333333333333333,0.046153846153846156,0.08108108108108109,0.031413612565445025
no_drift_candidates,trees_600,190,split_substation_based,holdout,0.99,0.5423790904546407,256,191,65,0.5551349174385823,0.3341228395624789,0.16666666666666666,0.015384615384615385,0.028169014084507043,0.02617801047120419
no_drift_candidates,max_samples_256,190,split_time_based,train,0.95,0.5142251687942824,1770,1263,507,0.6158874724560819,0.41331402400880646,0.5586206896551724,0.15976331360946747,0.24846625766871167,0.050673000791765635
no_drift_candidates,max_samples_256,190,split_time_based,train,0.975,0.5271208638424443,1770,1263,507,0.6158874724560819,0.41331402400880646,0.6190476190476191,0.10256410256410256,0.17597292724196278,0.025336500395882817
no_drift_candidates,max_samples_256,190,split_time_based,train,0.99,0.5390457081566532,1770,1263,507,0.6158874724560819,0.41331402400880646,0.6285714285714286,0.04339250493096647,0.08118081180811808,0.010292953285827395
no_drift_candidates,max_samples_256,190,split_time_based,validation,0.95,0.5142251687942824,362,243,119,0.6072552477781236,0.46315456570434904,0.0,0.0,0.0,0.0
no_drift_candidates,max_samples_256,190,split_time_based,validation,0.975,0.5271208638424443,362,243,119,0.6072552477781236,0.46315456570434904,0.0,0.0,0.0,0.0
no_drift_candidates,max_samples_256,190,split_time_based,validation,0.99,0.5390457081566532,362,243,119,0.6072552477781236,0.46315456570434904,0.0,0.0,0.0,0.0
no_drift_candidates,max_samples_256,190,split_time_based,holdout,0.95,0.5142251687942824,394,261,133,0.712557255206983,0.6986123752558075,1.0,0.14285714285714285,0.25,0.0
no_drift_candidates,max_samples_256,190,split_time_based,holdout,0.975,0.5271208638424443,394,261,133,0.712557255206983,0.6986123752558075,1.0,0.12781954887218044,0.22666666666666666,0.0
no_drift_candidates,max_samples_256,190,split_time_based,holdout,0.99,0.5390457081566532,394,261,133,0.712557255206983,0.6986123752558075,1.0,0.09774436090225563,0.1780821917808219,0.0
no_drift_candidates,max_samples_256,190,split_substation_based,train,0.95,0.5142251687942824,2021,1380,641,0.6502713152004342,0.4989441051556561,0.6906474820143885,0.1497659906396256,0.24615384615384617,0.031159420289855074
no_drift_candidates,max_samples_256,190,split_substation_based,train,0.975,0.5271208638424443,2021,1380,641,0.6502713152004342,0.4989441051556561,0.7586206896551724,0.1029641185647426,0.1813186813186813,0.015217391304347827
no_drift_candidates,max_samples_256,190,split_substation_based,train,0.99,0.5390457081566532,2021,1380,641,0.6502713152004342,0.4989441051556561,0.85,0.0530421216848674,0.09985315712187959,0.004347826086956522
no_drift_candidates,max_samples_256,190,split_substation_based,validation,0.95,0.5142251687942824,249,196,53,0.5125144397381594,0.21254265946548334,0.0,0.0,0.0,0.0663265306122449
no_drift_candidates,max_samples_256,190,split_substation_based,validation,0.975,0.5271208638424443,249,196,53,0.5125144397381594,0.21254265946548334,0.0,0.0,0.0,0.02040816326530612
no_drift_candidates,max_samples_256,190,split_substation_based,validation,0.99,0.5390457081566532,249,196,53,0.5125144397381594,0.21254265946548334,0.0,0.0,0.0,0.01020408163265306
no_drift_candidates,max_samples_256,190,split_substation_based,holdout,0.95,0.5142251687942824,256,191,65,0.5548127265404752,0.32772320129994886,0.3333333333333333,0.06153846153846154,0.1038961038961039,0.041884816753926704
no_drift_candidates,max_samples_256,190,split_substation_based,holdout,0.975,0.5271208638424443,256,191,65,0.5548127265404752,0.32772320129994886,0.3,0.046153846153846156,0.08,0.03664921465968586
no_drift_candidates,max_samples_256,190,split_substation_based,holdout,0.99,0.5390457081566532,256,191,65,0.5548127265404752,0.32772320129994886,0.16666666666666666,0.015384615384615385,0.028169014084507043,0.02617801047120419
no_drift_candidates,max_samples_512,190,split_time_based,train,0.95,0.5054975711090575,1770,1263,507,0.6447096156579073,0.4389014835015693,0.5704697986577181,0.16765285996055226,0.25914634146341464,0.050673000791765635
no_drift_candidates,max_samples_512,190,split_time_based,train,0.975,0.5201951481203858,1770,1263,507,0.6447096156579073,0.4389014835015693,0.6363636363636364,0.11045364891518737,0.18823529411764706,0.025336500395882817
no_drift_candidates,max_samples_512,190,split_time_based,train,0.99,0.5338593181250884,1770,1263,507,0.6447096156579073,0.4389014835015693,0.6578947368421053,0.04930966469428008,0.09174311926605505,0.010292953285827395
no_drift_candidates,max_samples_512,190,split_time_based,validation,0.95,0.5054975711090575,362,243,119,0.6261368745028875,0.45214126691421336,0.0,0.0,0.0,0.0
no_drift_candidates,max_samples_512,190,split_time_based,validation,0.975,0.5201951481203858,362,243,119,0.6261368745028875,0.45214126691421336,0.0,0.0,0.0,0.0
no_drift_candidates,max_samples_512,190,split_time_based,validation,0.99,0.5338593181250884,362,243,119,0.6261368745028875,0.45214126691421336,0.0,0.0,0.0,0.0
no_drift_candidates,max_samples_512,190,split_time_based,holdout,0.95,0.5054975711090575,394,261,133,0.7163022498775674,0.6941401047759537,1.0,0.18796992481203006,0.31645569620253167,0.0
no_drift_candidates,max_samples_512,190,split_time_based,holdout,0.975,0.5201951481203858,394,261,133,0.7163022498775674,0.6941401047759537,1.0,0.15789473684210525,0.2727272727272727,0.0
no_drift_candidates,max_samples_512,190,split_time_based,holdout,0.99,0.5338593181250884,394,261,133,0.7163022498775674,0.6941401047759537,1.0,0.14285714285714285,0.25,0.0
no_drift_candidates,max_samples_512,190,split_substation_based,train,0.95,0.5054975711090575,2021,1380,641,0.676188699721902,0.529332603801296,0.7103448275862069,0.1606864274570983,0.26208651399491095,0.030434782608695653
no_drift_candidates,max_samples_512,190,split_substation_based,train,0.975,0.5201951481203858,2021,1380,641,0.676188699721902,0.529332603801296,0.8,0.11232449297971919,0.19699042407660738,0.013043478260869565
no_drift_candidates,max_samples_512,190,split_substation_based,train,0.99,0.5338593181250884,2021,1380,641,0.676188699721902,0.529332603801296,0.8888888888888888,0.062402496099843996,0.11661807580174927,0.0036231884057971015
no_drift_candidates,max_samples_512,190,split_substation_based,validation,0.95,0.5054975711090575,249,196,53,0.5336927223719676,0.22747136081541425,0.0,0.0,0.0,0.07653061224489796
no_drift_candidates,max_samples_512,190,split_substation_based,validation,0.975,0.5201951481203858,249,196,53,0.5336927223719676,0.22747136081541425,0.0,0.0,0.0,0.04081632653061224
no_drift_candidates,max_samples_512,190,split_substation_based,validation,0.99,0.5338593181250884,249,196,53,0.5336927223719676,0.22747136081541425,0.0,0.0,0.0,0.015306122448979591
no_drift_candidates,max_samples_512,190,split_substation_based,holdout,0.95,0.5054975711090575,256,191,65,0.5536850583971002,0.3279409828343251,0.5,0.1076923076923077,0.17721518987341772,0.03664921465968586
no_drift_candidates,max_samples_512,190,split_substation_based,holdout,0.975,0.5201951481203858,256,191,65,0.5536850583971002,0.3279409828343251,0.45454545454545453,0.07692307692307693,0.13157894736842105,0.031413612565445025
no_drift_candidates,max_samples_512,190,split_substation_based,holdout,0.99,0.5338593181250884,256,191,65,0.5536850583971002,0.3279409828343251,0.4444444444444444,0.06153846153846154,0.10810810810810811,0.02617801047120419
no_drift_candidates,max_features_075,190,split_time_based,train,0.95,0.5154255077581481,1770,1263,507,0.6151488035281202,0.4081429794148404,0.47540983606557374,0.11439842209072978,0.18441971383147854,0.050673000791765635
no_drift_candidates,max_features_075,190,split_time_based,train,0.975,0.5273013204855208,1770,1263,507,0.6151488035281202,0.4081429794148404,0.5733333333333334,0.08481262327416174,0.14776632302405499,0.025336500395882817
no_drift_candidates,max_features_075,190,split_time_based,train,0.99,0.5408743125357163,1770,1263,507,0.6151488035281202,0.4081429794148404,0.6176470588235294,0.04142011834319527,0.07763401109057301,0.010292953285827395
no_drift_candidates,max_features_075,190,split_time_based,validation,0.95,0.5154255077581481,362,243,119,0.6104713490334406,0.4443633443808269,0.0,0.0,0.0,0.0
no_drift_candidates,max_features_075,190,split_time_based,validation,0.975,0.5273013204855208,362,243,119,0.6104713490334406,0.4443633443808269,0.0,0.0,0.0,0.0
no_drift_candidates,max_features_075,190,split_time_based,validation,0.99,0.5408743125357163,362,243,119,0.6104713490334406,0.4443633443808269,0.0,0.0,0.0,0.0
no_drift_candidates,max_features_075,190,split_time_based,holdout,0.95,0.5154255077581481,394,261,133,0.7119234868781148,0.6833856738497264,1.0,0.17293233082706766,0.2948717948717949,0.0
